p1,p2,ibd1
TGYE3697,AMAN030929,0.187
TGYE3697,AMAN030930,0
TGYE3697,AMAN030931,0.091
TGYE3697,AMAN030932,0.282
TGYE3697,AMAN030933,0.522
TGYE3697,AMAN030934,0.139
TGYE3697,AMAN030935,0
TGYE3697,AMAN030936,0.665
TGYE3697,AMAN030937,0.522
TGYE3697,AMAN030938,0.043
TGYE3697,AMAN030939,0.091
TGYE3697,AMAN030940,0.139
TGYE3697,AMAN030941,0
TGYE3697,AMAN030942,0
TGYE3697,AMAN030943,0.282
TGYE3697,AMAN030944,0.713
TGYE3697,AMAN030945,0.139
TGYE3697,AMAN030946,0.713
TGYE3697,AMAN030947,0.665
TGYE3697,AMAN030948,0.235
TGYE3697,AMAN030949,0.235
TGYE3697,AMAN030950,0.282
TGYE3697,AMAN030951,0.235
TGYE3697,AMAN030952,0.235
TGYE3697,AMAN030953,0.282
TGYE3697,AMAN030954,0
TGYE3697,AMAN030955,0
TGYE3697,AMAN030956,0.569
TGYE3697,AMAN030957,0.522
TGYE3697,AMAN030958,0.522
TGYE3697,AMAN030959,0
TGYE3697,AMAN030960,0
TGYE3697,AMAN030961,0.378
TGYE3697,AMAN030962,0
TGYE3697,AMAN030963,0
TGYE3697,AMAN030964,0.33
TGYE3697,AMAN030965,0
TGYE3697,AMAN030966,0
TGYE3697,AMAN030967,0.522
TGYE3697,AMAN030968,0.426
TGYE3697,AMAN030969,0.426
TGYE3697,AMAN030970,0
TGYE3697,AMAN030971,0
TGYE3697,AMAN030972,0
TGYE3697,AMAN030973,0
TGYE3697,AMAN030974,0
TGYE3697,AMAN030975,0.043
TGYE3697,AMAN030976,0.043
TGYE3697,AMAN030977,0.187
TGYE3697,AMAN030978,0.043
TGYE3697,AMAN030979,0
TGYE3697,AMAN030980,0.091
TGYE3697,AMAN030981,0
TGYE3697,AMAN030982,0
TGYE3697,AMAN030983,0
TGYE3697,AMAN030984,0.235
TGYE3697,AMAN030985,0.282
TGYE3697,AMAN030986,0.235
TGYE3697,AMAN030987,0.235
TGYE3697,AMAN030988,0.235
TGYE3697,AMAN030989,0.235
TGYE3697,AMAN030990,0.235
TGYE3697,AMAN030991,0.235
TGYE3697,AMAN030992,0.235
TGYE3697,AMAN030993,0.235
TGYE3697,AMAN030994,0.235
TGYE3697,AMAN030995,0.187
TGYE3697,AMAN030996,0.235
TGYE3697,AMAN030997,0.235
TGYE3697,AMAN030998,0
TGYE3697,AMAN030999,0.235
TGYE3697,AMAN031000,0.235
TGYE3697,AMAN031001,0.33
TGYE3697,AMAN031002,0.378
TGYE3697,AMAN031003,0.33
TGYE3697,AMAN031004,0.33
TGYE3697,AMAN031005,0.33
TGYE3697,AMAN031006,0
TGYE3697,AMAN031007,0.33
TGYE3697,AMAN031008,0.33
TGYE3697,AMAN031009,0.33
TGYE3697,AMAN031010,0.33
TGYE3697,AMAN031011,0.33
TGYE3697,AMAN031012,0.282
TGYE3697,AMAN031013,0.33
TGYE3697,AMAN031014,0.33
TGYE3697,AMAN031015,0.33
TGYE3697,AMAN031016,0.33
TGYE3697,AMAN031017,0
TGYE3697,AMAN031018,0
TGYE3697,AMAN031019,0.091
TGYE3697,AMAN031020,0.139
TGYE3697,Phem1,0.139
TGYE3697,Phem2,0.617
TGYE3697,Phem3,0.665
TGYE3698,TGYE3699,0.569
TGYE3698,TGYE3700,0.043
TGYE3698,TGYE3701,0.426
TGYE3698,TGYE3702,0.617
TGYE3698,TGYE3703,0
TGYE3698,TGYE3704,0.665
TGYE3698,TGYE3705,0.33
TGYE3698,TGYE3706,0.33
TGYE3698,TGYE3707,0.282
TGYE3698,TGYE3708,0.474
TGYE3698,TGYE3709,0.665
TGYE3698,TGYE3710,0
TGYE3698,Phem8,0.043
TGYE3698,Phem9,0.33
TGYE3698,Phem10,0.378
TGYE3698,Phem11,0.282
TGYE3698,SEBI1501,0.33
TGYE3698,SEBI1502,0.522
TGYE3698,SEBI1503,0.426
TGYE3698,SEBI1504,0.33
TGYE3698,SEBI1505,0
TGYE3698,SEBI1506,0.33
TGYE3698,SEBI1507,0.474
TGYE3698,SEBI1508,0.282
TGYE3698,SEBI1509,0.187
TGYE3698,SEBI1510,0.33
TGYE3698,SEBI1511,0
TGYE3698,SEBI1512,0.378
TGYE3698,SEBI1513,0.522
TGYE3698,SEBI1514,0.33
TGYE3698,SEBI1515,0.282
TGYE3698,SEBI1516,0.426
TGYE3698,SEBI1517,0
TGYE3698,SEBI1518,0.187
TGYE3698,SEBI1519,0
TGYE3698,SEBI1520,0.33
TGYE3698,SEBI1521,0.474
TGYE3698,SEBI1522,0
TGYE3698,SEBI1523,0.043
TGYE3698,SEBI1524,0.235
TGYE3698,SEBI1525,0.378
TGYE3698,SEBI1526,0.187
TGYE3698,SEBI1527,0.33
TGYE3698,SEBI1528,0
TGYE3698,SEBI1529,0.378
TGYE3698,SEBI1530,0.474
TGYE3698,SEBI1531,0.617
TGYE3698,SEBI1532,0.665
TGYE3698,SEBI1533,0.426
TGYE3698,SEBI1534,0.187
TGYE3698,SEBI1535,0.426
TGYE3698,SEBI1536,0.282
TGYE3698,SEBI1537,0.235
TGYE3698,SEBI1538,0.522
TGYE3698,SEBI1539,0.235
TGYE3698,SEBI1540,0.091
TGYE3698,SEBI1541,0.474
TGYE3698,SEBI1542,0.378
TGYE3698,SEBI1543,0.33
TGYE3698,SEBI1544,0.617
TGYE3698,SEBI1545,0.713
TGYE3698,SEBI1546,0.187
TGYE3698,SEBI1547,0.091
TGYE3698,SEBI1548,0.474
TGYE3698,SEBI1549,0.522
TGYE3698,SEBI1550,0.474
TGYE3698,SEBI1551,0.187
TGYE3698,SEBI1552,0.522
TGYE3698,SEBI1553,0.282
TGYE3698,SEBI1554,0.235
TGYE3698,SEBI1555,0.474
TGYE3698,SEBI1556,0.091
TGYE3698,SEBI1557,0.235
TGYE3698,SEBI1558,0
TGYE3698,SEBI1559,0.378
TGYE3698,SEBI1560,0.282
TGYE3698,SEBI1561,0.474
TGYE3698,SEBI1562,0
TGYE3698,SEBI1563,0
TGYE3698,SEBI1564,0.33
TGYE3698,SEBI1565,0.187
TGYE3698,SEBI1566,0.33
TGYE3698,SEBI1567,0.187
TGYE3698,SEBI1568,0.235
TGYE3698,SEBI1569,0.33
TGYE3698,SEBI1570,0.139
TGYE3698,SEBI1571,0.33
TGYE3698,SEBI1572,0.378
TGYE3698,SEBI1573,0.187
TGYE3698,SEBI1574,0.378
TGYE3698,SEBI1575,0.474
TGYE3698,SEBI1576,0.187
TGYE3698,SEBI1577,0.426
TGYE3698,SEBI1578,0.139
TGYE3698,SEBI1579,0.33
TGYE3698,SEBI1580,0.235
TGYE3698,SEBI1581,0.378
TGYE3698,SEBI1582,0.33
TGYE3698,SEBI1583,0.282
TGYE3698,SEBI1584,0.282
TGYE3698,SEBI1585,0.187
TGYE3698,SEBI1586,0.522
TGYE3698,SEBI1587,0.522
TGYE3698,SEBI1588,0.091
TGYE3698,SEBI1589,0.617
TGYE3698,SEBI1590,0.426
TGYE3698,SEBI1591,0.139
TGYE3698,SEBI1592,0.33
TGYE3698,Phem4,0.282
TGYE3698,Phem5,0.378
TGYE3698,Phem6,0.187
TGYE3698,Phem7,0.378
TGYE3698,AMAN030929,0.378
TGYE3698,AMAN030930,0
TGYE3698,AMAN030931,0.187
TGYE3698,AMAN030932,0.474
TGYE3698,AMAN030933,0.426
TGYE3698,AMAN030934,0.33
TGYE3698,AMAN030935,0
TGYE3698,AMAN030936,0.474
TGYE3698,AMAN030937,0.617
TGYE3698,AMAN030938,0.139
TGYE3698,AMAN030939,0.282
TGYE3698,AMAN030940,0.235
TGYE3698,AMAN030941,0
TGYE3698,AMAN030942,0
TGYE3698,AMAN030943,0.378
TGYE3698,AMAN030944,0.522
TGYE3698,AMAN030945,0.33
TGYE3698,AMAN030946,0.522
TGYE3698,AMAN030947,0.474
TGYE3698,AMAN030948,0.043
TGYE3698,AMAN030949,0.043
TGYE3698,AMAN030950,0.091
TGYE3698,AMAN030951,0.043
TGYE3698,AMAN030952,0.043
TGYE3698,AMAN030953,0.378
TGYE3698,AMAN030954,0
TGYE3698,AMAN030955,0
TGYE3698,AMAN030956,0.378
TGYE3698,AMAN030957,0.426
TGYE3698,AMAN030958,0.426
TGYE3698,AMAN030959,0
TGYE3698,AMAN030960,0
TGYE3698,AMAN030961,0.474
TGYE3698,AMAN030962,0
TGYE3698,AMAN030963,0
TGYE3698,AMAN030964,0.139
TGYE3698,AMAN030965,0
TGYE3698,AMAN030966,0.043
TGYE3698,AMAN030967,0.33
TGYE3698,AMAN030968,0.235
TGYE3698,AMAN030969,0.235
TGYE3698,AMAN030970,0
TGYE3698,AMAN030971,0.139
TGYE3698,AMAN030972,0
TGYE3698,AMAN030973,0
TGYE3698,AMAN030974,0
TGYE3698,AMAN030975,0
TGYE3698,AMAN030976,0.139
TGYE3698,AMAN030977,0.091
TGYE3698,AMAN030978,0
TGYE3698,AMAN030979,0
TGYE3698,AMAN030980,0
TGYE3698,AMAN030981,0
TGYE3698,AMAN030982,0
TGYE3698,AMAN030983,0
TGYE3698,AMAN030984,0.139
TGYE3698,AMAN030985,0.187
TGYE3698,AMAN030986,0.139
TGYE3698,AMAN030987,0.139
TGYE3698,AMAN030988,0.139
TGYE3698,AMAN030989,0.139
TGYE3698,AMAN030990,0.139
TGYE3698,AMAN030991,0.139
TGYE3698,AMAN030992,0.139
TGYE3698,AMAN030993,0.139
TGYE3698,AMAN030994,0.139
TGYE3698,AMAN030995,0.091
TGYE3698,AMAN030996,0.139
TGYE3698,AMAN030997,0.139
TGYE3698,AMAN030998,0.091
TGYE3698,AMAN030999,0.139
TGYE3698,AMAN031000,0.139
TGYE3698,AMAN031001,0.139
TGYE3698,AMAN031002,0.187
TGYE3698,AMAN031003,0.139
TGYE3698,AMAN031004,0.139
TGYE3698,AMAN031005,0.139
TGYE3698,AMAN031006,0
TGYE3698,AMAN031007,0.139
TGYE3698,AMAN031008,0.139
TGYE3698,AMAN031009,0.139
TGYE3698,AMAN031010,0.139
TGYE3698,AMAN031011,0.139
TGYE3698,AMAN031012,0.091
TGYE3698,AMAN031013,0.139
TGYE3698,AMAN031014,0.139
TGYE3698,AMAN031015,0.139
TGYE3698,AMAN031016,0.139
TGYE3698,AMAN031017,0
TGYE3698,AMAN031018,0
TGYE3698,AMAN031019,0
TGYE3698,AMAN031020,0
TGYE3698,Phem1,0
TGYE3698,Phem2,0.426
TGYE3698,Phem3,0.474
TGYE3699,TGYE3700,0.378
TGYE3699,TGYE3701,0.091
TGYE3699,TGYE3702,0.474
TGYE3699,TGYE3703,0
TGYE3699,TGYE3704,0.33
TGYE3699,TGYE3705,0.569
TGYE3699,TGYE3706,0.569
TGYE3699,TGYE3707,0.522
TGYE3699,TGYE3708,0.617
TGYE3699,TGYE3709,0.713
TGYE3699,TGYE3710,0
TGYE3699,Phem8,0
TGYE3699,Phem9,0.378
TGYE3699,Phem10,0.235
TGYE3699,Phem11,0.139
TGYE3699,SEBI1501,0.091
TGYE3699,SEBI1502,0.378
TGYE3699,SEBI1503,0.091
TGYE3699,SEBI1504,0
TGYE3699,SEBI1505,0
TGYE3699,SEBI1506,0.282
TGYE3699,SEBI1507,0.426
TGYE3699,SEBI1508,0
TGYE3699,SEBI1509,0.235
TGYE3699,SEBI1510,0.091
TGYE3699,SEBI1511,0.091
TGYE3699,SEBI1512,0.33
TGYE3699,SEBI1513,0.474
TGYE3699,SEBI1514,0.282
TGYE3699,SEBI1515,0.33
TGYE3699,SEBI1516,0.378
TGYE3699,SEBI1517,0
TGYE3699,SEBI1518,0.426
TGYE3699,SEBI1519,0
TGYE3699,SEBI1520,0.282
TGYE3699,SEBI1521,0.426
TGYE3699,SEBI1522,0
TGYE3699,SEBI1523,0.091
TGYE3699,SEBI1524,0.378
TGYE3699,SEBI1525,0.235
TGYE3699,SEBI1526,0.235
TGYE3699,SEBI1527,0
TGYE3699,SEBI1528,0.091
TGYE3699,SEBI1529,0.33
TGYE3699,SEBI1530,0.522
TGYE3699,SEBI1531,0.187
TGYE3699,SEBI1532,0.235
TGYE3699,SEBI1533,0.282
TGYE3699,SEBI1534,0.33
TGYE3699,SEBI1535,0.282
TGYE3699,SEBI1536,0.235
TGYE3699,SEBI1537,0.378
TGYE3699,SEBI1538,0.282
TGYE3699,SEBI1539,0
TGYE3699,SEBI1540,0.235
TGYE3699,SEBI1541,0.522
TGYE3699,SEBI1542,0.235
TGYE3699,SEBI1543,0.187
TGYE3699,SEBI1544,0.474
TGYE3699,SEBI1545,0.282
TGYE3699,SEBI1546,0.235
TGYE3699,SEBI1547,0.043
TGYE3699,SEBI1548,0.33
TGYE3699,SEBI1549,0.282
TGYE3699,SEBI1550,0.139
TGYE3699,SEBI1551,0.139
TGYE3699,SEBI1552,0.187
TGYE3699,SEBI1553,0.139
TGYE3699,SEBI1554,0.282
TGYE3699,SEBI1555,0.33
TGYE3699,SEBI1556,0.235
TGYE3699,SEBI1557,0.282
TGYE3699,SEBI1558,0.091
TGYE3699,SEBI1559,0.043
TGYE3699,SEBI1560,0.522
TGYE3699,SEBI1561,0.522
TGYE3699,SEBI1562,0.187
TGYE3699,SEBI1563,0
TGYE3699,SEBI1564,0.474
TGYE3699,SEBI1565,0.235
TGYE3699,SEBI1566,0.378
TGYE3699,SEBI1567,0.043
TGYE3699,SEBI1568,0.474
TGYE3699,SEBI1569,0.378
TGYE3699,SEBI1570,0.282
TGYE3699,SEBI1571,0.474
TGYE3699,SEBI1572,0.426
TGYE3699,SEBI1573,0.33
TGYE3699,SEBI1574,0.33
TGYE3699,SEBI1575,0.33
TGYE3699,SEBI1576,0
TGYE3699,SEBI1577,0.282
TGYE3699,SEBI1578,0
TGYE3699,SEBI1579,0.091
TGYE3699,SEBI1580,0
TGYE3699,SEBI1581,0.426
TGYE3699,SEBI1582,0.187
TGYE3699,SEBI1583,0.426
TGYE3699,SEBI1584,0.235
TGYE3699,SEBI1585,0
TGYE3699,SEBI1586,0.282
TGYE3699,SEBI1587,0.474
TGYE3699,SEBI1588,0.33
TGYE3699,SEBI1589,0.378
TGYE3699,SEBI1590,0.474
TGYE3699,SEBI1591,0.091
TGYE3699,SEBI1592,0
TGYE3699,Phem4,0.235
TGYE3699,Phem5,0.235
TGYE3699,Phem6,0.139
TGYE3699,Phem7,0.33
TGYE3699,AMAN030929,0.426
TGYE3699,AMAN030930,0
TGYE3699,AMAN030931,0
TGYE3699,AMAN030932,0.713
TGYE3699,AMAN030933,0
TGYE3699,AMAN030934,0.282
TGYE3699,AMAN030935,0
TGYE3699,AMAN030936,0.426
TGYE3699,AMAN030937,0.665
TGYE3699,AMAN030938,0.378
TGYE3699,AMAN030939,0.235
TGYE3699,AMAN030940,0.378
TGYE3699,AMAN030941,0.139
TGYE3699,AMAN030942,0
TGYE3699,AMAN030943,0.33
TGYE3699,AMAN030944,0.187
TGYE3699,AMAN030945,0.569
TGYE3699,AMAN030946,0.187
TGYE3699,AMAN030947,0.139
TGYE3699,AMAN030948,0
TGYE3699,AMAN030949,0
TGYE3699,AMAN030950,0
TGYE3699,AMAN030951,0
TGYE3699,AMAN030952,0
TGYE3699,AMAN030953,0.235
TGYE3699,AMAN030954,0
TGYE3699,AMAN030955,0
TGYE3699,AMAN030956,0.235
TGYE3699,AMAN030957,0.282
TGYE3699,AMAN030958,0.282
TGYE3699,AMAN030959,0
TGYE3699,AMAN030960,0
TGYE3699,AMAN030961,0.426
TGYE3699,AMAN030962,0
TGYE3699,AMAN030963,0
TGYE3699,AMAN030964,0
TGYE3699,AMAN030965,0
TGYE3699,AMAN030966,0
TGYE3699,AMAN030967,0
TGYE3699,AMAN030968,0
TGYE3699,AMAN030969,0
TGYE3699,AMAN030970,0
TGYE3699,AMAN030971,0.187
TGYE3699,AMAN030972,0
TGYE3699,AMAN030973,0
TGYE3699,AMAN030974,0
TGYE3699,AMAN030975,0
TGYE3699,AMAN030976,0.187
TGYE3699,AMAN030977,0.043
TGYE3699,AMAN030978,0
TGYE3699,AMAN030979,0
TGYE3699,AMAN030980,0
TGYE3699,AMAN030981,0.091
TGYE3699,AMAN030982,0
TGYE3699,AMAN030983,0.043
TGYE3699,AMAN030984,0
TGYE3699,AMAN030985,0
TGYE3699,AMAN030986,0
TGYE3699,AMAN030987,0
TGYE3699,AMAN030988,0
TGYE3699,AMAN030989,0
TGYE3699,AMAN030990,0
TGYE3699,AMAN030991,0
TGYE3699,AMAN030992,0
TGYE3699,AMAN030993,0
TGYE3699,AMAN030994,0.187
TGYE3699,AMAN030995,0.139
TGYE3699,AMAN030996,0.187
TGYE3699,AMAN030997,0.187
TGYE3699,AMAN030998,0.33
TGYE3699,AMAN030999,0.187
TGYE3699,AMAN031000,0.187
TGYE3699,AMAN031001,0.091
TGYE3699,AMAN031002,0.139
TGYE3699,AMAN031003,0.091
TGYE3699,AMAN031004,0
TGYE3699,AMAN031005,0
TGYE3699,AMAN031006,0
TGYE3699,AMAN031007,0
TGYE3699,AMAN031008,0
TGYE3699,AMAN031009,0
TGYE3699,AMAN031010,0
TGYE3699,AMAN031011,0
TGYE3699,AMAN031012,0
TGYE3699,AMAN031013,0
TGYE3699,AMAN031014,0
TGYE3699,AMAN031015,0
TGYE3699,AMAN031016,0
TGYE3699,AMAN031017,0.187
TGYE3699,AMAN031018,0.235
TGYE3699,AMAN031019,0
TGYE3699,AMAN031020,0
TGYE3699,Phem1,0
TGYE3699,Phem2,0.378
TGYE3699,Phem3,0.139
TGYE3700,TGYE3701,0.235
TGYE3700,TGYE3702,0.139
TGYE3700,TGYE3703,0.33
TGYE3700,TGYE3704,0.282
TGYE3700,TGYE3705,0.043
TGYE3700,TGYE3706,0.043
TGYE3700,TGYE3707,0.091
TGYE3700,TGYE3708,0.378
TGYE3700,TGYE3709,0.282
TGYE3700,TGYE3710,0
TGYE3700,Phem8,0.043
TGYE3700,Phem9,0
TGYE3700,Phem10,0
TGYE3700,Phem11,0
TGYE3700,SEBI1501,0
TGYE3700,SEBI1502,0
TGYE3700,SEBI1503,0
TGYE3700,SEBI1504,0
TGYE3700,SEBI1505,0
TGYE3700,SEBI1506,0.33
TGYE3700,SEBI1507,0
TGYE3700,SEBI1508,0
TGYE3700,SEBI1509,0
TGYE3700,SEBI1510,0
TGYE3700,SEBI1511,0.043
TGYE3700,SEBI1512,0
TGYE3700,SEBI1513,0.043
TGYE3700,SEBI1514,0.235
TGYE3700,SEBI1515,0
TGYE3700,SEBI1516,0
TGYE3700,SEBI1517,0
TGYE3700,SEBI1518,0
TGYE3700,SEBI1519,0
TGYE3700,SEBI1520,0
TGYE3700,SEBI1521,0
TGYE3700,SEBI1522,0.139
TGYE3700,SEBI1523,0.043
TGYE3700,SEBI1524,0
TGYE3700,SEBI1525,0
TGYE3700,SEBI1526,0
TGYE3700,SEBI1527,0
TGYE3700,SEBI1528,0.139
TGYE3700,SEBI1529,0
TGYE3700,SEBI1530,0.187
TGYE3700,SEBI1531,0
TGYE3700,SEBI1532,0
TGYE3700,SEBI1533,0
TGYE3700,SEBI1534,0
TGYE3700,SEBI1535,0
TGYE3700,SEBI1536,0.282
TGYE3700,SEBI1537,0
TGYE3700,SEBI1538,0
TGYE3700,SEBI1539,0
TGYE3700,SEBI1540,0
TGYE3700,SEBI1541,0
TGYE3700,SEBI1542,0
TGYE3700,SEBI1543,0
TGYE3700,SEBI1544,0.043
TGYE3700,SEBI1545,0
TGYE3700,SEBI1546,0
TGYE3700,SEBI1547,0
TGYE3700,SEBI1548,0
TGYE3700,SEBI1549,0
TGYE3700,SEBI1550,0
TGYE3700,SEBI1551,0
TGYE3700,SEBI1552,0
TGYE3700,SEBI1553,0
TGYE3700,SEBI1554,0.235
TGYE3700,SEBI1555,0
TGYE3700,SEBI1556,0.474
TGYE3700,SEBI1557,0
TGYE3700,SEBI1558,0.043
TGYE3700,SEBI1559,0
TGYE3700,SEBI1560,0
TGYE3700,SEBI1561,0
TGYE3700,SEBI1562,0
TGYE3700,SEBI1563,0
TGYE3700,SEBI1564,0
TGYE3700,SEBI1565,0
TGYE3700,SEBI1566,0.043
TGYE3700,SEBI1567,0
TGYE3700,SEBI1568,0.043
TGYE3700,SEBI1569,0
TGYE3700,SEBI1570,0
TGYE3700,SEBI1571,0.139
TGYE3700,SEBI1572,0
TGYE3700,SEBI1573,0.282
TGYE3700,SEBI1574,0
TGYE3700,SEBI1575,0
TGYE3700,SEBI1576,0
TGYE3700,SEBI1577,0
TGYE3700,SEBI1578,0.235
TGYE3700,SEBI1579,0
TGYE3700,SEBI1580,0
TGYE3700,SEBI1581,0
TGYE3700,SEBI1582,0
TGYE3700,SEBI1583,0.091
TGYE3700,SEBI1584,0.282
TGYE3700,SEBI1585,0
TGYE3700,SEBI1586,0
TGYE3700,SEBI1587,0
TGYE3700,SEBI1588,0.378
TGYE3700,SEBI1589,0
TGYE3700,SEBI1590,0
TGYE3700,SEBI1591,0.139
TGYE3700,SEBI1592,0
TGYE3700,Phem4,0
TGYE3700,Phem5,0
TGYE3700,Phem6,0.187
TGYE3700,Phem7,0
TGYE3700,AMAN030929,0.569
TGYE3700,AMAN030930,0
TGYE3700,AMAN030931,0
TGYE3700,AMAN030932,0.187
TGYE3700,AMAN030933,0.139
TGYE3700,AMAN030934,0.33
TGYE3700,AMAN030935,0
TGYE3700,AMAN030936,0
TGYE3700,AMAN030937,0.235
TGYE3700,AMAN030938,0.522
TGYE3700,AMAN030939,0.378
TGYE3700,AMAN030940,0.33
TGYE3700,AMAN030941,0.187
TGYE3700,AMAN030942,0
TGYE3700,AMAN030943,0.091
TGYE3700,AMAN030944,0
TGYE3700,AMAN030945,0.522
TGYE3700,AMAN030946,0
TGYE3700,AMAN030947,0
TGYE3700,AMAN030948,0
TGYE3700,AMAN030949,0
TGYE3700,AMAN030950,0
TGYE3700,AMAN030951,0
TGYE3700,AMAN030952,0
TGYE3700,AMAN030953,0.282
TGYE3700,AMAN030954,0
TGYE3700,AMAN030955,0
TGYE3700,AMAN030956,0
TGYE3700,AMAN030957,0
TGYE3700,AMAN030958,0
TGYE3700,AMAN030959,0
TGYE3700,AMAN030960,0
TGYE3700,AMAN030961,0.091
TGYE3700,AMAN030962,0
TGYE3700,AMAN030963,0
TGYE3700,AMAN030964,0.043
TGYE3700,AMAN030965,0
TGYE3700,AMAN030966,0.235
TGYE3700,AMAN030967,0.235
TGYE3700,AMAN030968,0.139
TGYE3700,AMAN030969,0.33
TGYE3700,AMAN030970,0
TGYE3700,AMAN030971,0.139
TGYE3700,AMAN030972,0
TGYE3700,AMAN030973,0
TGYE3700,AMAN030974,0
TGYE3700,AMAN030975,0
TGYE3700,AMAN030976,0.33
TGYE3700,AMAN030977,0.187
TGYE3700,AMAN030978,0
TGYE3700,AMAN030979,0
TGYE3700,AMAN030980,0
TGYE3700,AMAN030981,0.235
TGYE3700,AMAN030982,0
TGYE3700,AMAN030983,0
TGYE3700,AMAN030984,0.043
TGYE3700,AMAN030985,0.091
TGYE3700,AMAN030986,0.043
TGYE3700,AMAN030987,0.043
TGYE3700,AMAN030988,0.043
TGYE3700,AMAN030989,0.043
TGYE3700,AMAN030990,0.043
TGYE3700,AMAN030991,0.043
TGYE3700,AMAN030992,0.043
TGYE3700,AMAN030993,0.043
TGYE3700,AMAN030994,0.33
TGYE3700,AMAN030995,0.282
TGYE3700,AMAN030996,0.33
TGYE3700,AMAN030997,0.33
TGYE3700,AMAN030998,0.569
TGYE3700,AMAN030999,0.33
TGYE3700,AMAN031000,0.33
TGYE3700,AMAN031001,0.139
TGYE3700,AMAN031002,0.187
TGYE3700,AMAN031003,0.139
TGYE3700,AMAN031004,0.33
TGYE3700,AMAN031005,0.33
TGYE3700,AMAN031006,0
TGYE3700,AMAN031007,0.33
TGYE3700,AMAN031008,0.33
TGYE3700,AMAN031009,0.33
TGYE3700,AMAN031010,0.33
TGYE3700,AMAN031011,0.33
TGYE3700,AMAN031012,0.282
TGYE3700,AMAN031013,0.33
TGYE3700,AMAN031014,0.33
TGYE3700,AMAN031015,0.33
TGYE3700,AMAN031016,0.33
TGYE3700,AMAN031017,0.522
TGYE3700,AMAN031018,0.569
TGYE3700,AMAN031019,0.282
TGYE3700,AMAN031020,0.235
TGYE3700,Phem1,0.139
TGYE3700,Phem2,0.043
TGYE3700,Phem3,0
TGYE3701,TGYE3702,0.043
TGYE3701,TGYE3703,0
TGYE3701,TGYE3704,0.569
TGYE3701,TGYE3705,0
TGYE3701,TGYE3706,0
TGYE3701,TGYE3707,0
TGYE3701,TGYE3708,0.187
TGYE3701,TGYE3709,0.091
TGYE3701,TGYE3710,0
TGYE3701,Phem8,0.235
TGYE3701,Phem9,0.139
TGYE3701,Phem10,0.474
TGYE3701,Phem11,0.091
TGYE3701,SEBI1501,0.139
TGYE3701,SEBI1502,0.426
TGYE3701,SEBI1503,0.235
TGYE3701,SEBI1504,0.426
TGYE3701,SEBI1505,0
TGYE3701,SEBI1506,0.043
TGYE3701,SEBI1507,0
TGYE3701,SEBI1508,0.378
TGYE3701,SEBI1509,0.282
TGYE3701,SEBI1510,0.139
TGYE3701,SEBI1511,0.139
TGYE3701,SEBI1512,0.187
TGYE3701,SEBI1513,0.043
TGYE3701,SEBI1514,0.33
TGYE3701,SEBI1515,0.091
TGYE3701,SEBI1516,0.235
TGYE3701,SEBI1517,0
TGYE3701,SEBI1518,0
TGYE3701,SEBI1519,0
TGYE3701,SEBI1520,0.235
TGYE3701,SEBI1521,0.187
TGYE3701,SEBI1522,0
TGYE3701,SEBI1523,0.139
TGYE3701,SEBI1524,0.043
TGYE3701,SEBI1525,0.187
TGYE3701,SEBI1526,0.187
TGYE3701,SEBI1527,0.33
TGYE3701,SEBI1528,0
TGYE3701,SEBI1529,0.187
TGYE3701,SEBI1530,0
TGYE3701,SEBI1531,0.33
TGYE3701,SEBI1532,0.378
TGYE3701,SEBI1533,0.235
TGYE3701,SEBI1534,0.091
TGYE3701,SEBI1535,0.139
TGYE3701,SEBI1536,0.187
TGYE3701,SEBI1537,0.139
TGYE3701,SEBI1538,0.33
TGYE3701,SEBI1539,0.522
TGYE3701,SEBI1540,0.091
TGYE3701,SEBI1541,0.187
TGYE3701,SEBI1542,0.187
TGYE3701,SEBI1543,0.33
TGYE3701,SEBI1544,0.33
TGYE3701,SEBI1545,0.426
TGYE3701,SEBI1546,0.282
TGYE3701,SEBI1547,0.187
TGYE3701,SEBI1548,0.187
TGYE3701,SEBI1549,0.235
TGYE3701,SEBI1550,0.474
TGYE3701,SEBI1551,0.282
TGYE3701,SEBI1552,0.33
TGYE3701,SEBI1553,0.282
TGYE3701,SEBI1554,0
TGYE3701,SEBI1555,0
TGYE3701,SEBI1556,0.091
TGYE3701,SEBI1557,0.043
TGYE3701,SEBI1558,0.139
TGYE3701,SEBI1559,0.378
TGYE3701,SEBI1560,0.091
TGYE3701,SEBI1561,0
TGYE3701,SEBI1562,0
TGYE3701,SEBI1563,0
TGYE3701,SEBI1564,0.139
TGYE3701,SEBI1565,0.282
TGYE3701,SEBI1566,0.139
TGYE3701,SEBI1567,0
TGYE3701,SEBI1568,0.139
TGYE3701,SEBI1569,0
TGYE3701,SEBI1570,0
TGYE3701,SEBI1571,0
TGYE3701,SEBI1572,0.091
TGYE3701,SEBI1573,0
TGYE3701,SEBI1574,0.282
TGYE3701,SEBI1575,0.187
TGYE3701,SEBI1576,0
TGYE3701,SEBI1577,0.139
TGYE3701,SEBI1578,0.235
TGYE3701,SEBI1579,0.33
TGYE3701,SEBI1580,0.33
TGYE3701,SEBI1581,0.091
TGYE3701,SEBI1582,0.426
TGYE3701,SEBI1583,0.187
TGYE3701,SEBI1584,0.378
TGYE3701,SEBI1585,0.474
TGYE3701,SEBI1586,0.139
