"p1","p2","ibd1"
"SNDI071903","SEBI1546",0.431
"SNDI071903","SEBI1545",0.668
"SNDI071903","SEBI1544",0.573
"SNDI071903","SEBI1543",0.573
"SNDI071903","SEBI1542",0.336
"SNDI071903","SEBI1541",0.621
"SNDI071903","SEBI1540",0.431
"SNDI071903","SEBI1539",0.478
"SNDI071903","SEBI1538",0.478
"SNDI071903","SEBI1537",0.478
"SNDI071903","SEBI1536",0.431
"SNDI071903","SEBI1535",0.573
"SNDI071903","SEBI1534",0.431
"SNDI071903","SEBI1533",0.668
"SNDI071903","SEBI1532",0.621
"SNDI071903","SEBI1531",0.573
"SNDI071903","SEBI1530",0.336
"SNDI071903","SEBI1529",0.336
"SNDI071903","SEBI1528",0.099
"SNDI071903","SEBI1527",0.384
"SNDI071903","SEBI1526",0.621
"SNDI071903","SEBI1525",0.336
"SNDI071903","SEBI1524",0.384
"SNDI071903","SEBI1523",0.478
"SNDI071903","SEBI1522",0
"SNDI071903","SEBI1521",0.621
"SNDI071903","SEBI1520",0.573
"SNDI071903","SEBI1519",0
"SNDI071903","SEBI1518",0.336
"SNDI071903","SEBI1517",0
"SNDI071903","SEBI1516",0.573
"SNDI071903","SEBI1515",0.241
"SNDI071903","SEBI1514",0.478
"SNDI071903","SEBI1513",0.194
"SNDI071903","SEBI1512",0.526
"SNDI071903","SEBI1511",0.384
"SNDI071903","SEBI1510",0.289
"SNDI071903","SEBI1509",0.431
"SNDI071903","SEBI1508",0.336
"SNDI071903","SEBI1507",0.336
"SNDI071903","SEBI1506",0.478
"SNDI071903","SEBI1505",0
"SNDI071903","SEBI1504",0.384
"SNDI071903","SEBI1503",0.384
"SNDI071903","SEBI1502",0.478
"SNDI071903","SEBI1501",0.289
"SNDI071903","GAAB2312",0.336
"SNDI071903","GAAB2311",0
"SNDI071903","GAAB2310",0
"SNDI071903","GAAB2309",0.431
"SNDI071903","GAAB2308",0.052
"SNDI071903","GAAB2307",0.336
"SNDI071903","GAAB2306",0.099
"SNDI071903","GAAB2305",0.241
"SNDI071903","GAAB2304",0
"SNDI071903","GAAB2303",0
"SNDI071903","GAAB2302",0.194
"SNDI071903","GAAB2301",0.099
"SNDI071903","DILE6100",0.004
"SNDI071903","DILE6099",0.478
"SNDI071903","DILE6098",0.336
"SNDI071903","DILE6097",0.147
"SNDI071903","DILE6096",0
"SNDI071903","DILE6095",0.668
"SNDI071903","DILE6094",0.526
"SNDI071903","DILE6093",0.478
"SNDI071903","DILE6092",0.526
"SNDI071903","DILE6091",0.668
"SNDI071903","DILE6090",0.147
"SNDI071903","DILE6089",0
"SNDI071903","DILE6088",0
"SNDI071903","DILE6087",0.716
"SNDI071903","DILE6086",0.384
"SNDI071903","DILE6085",0.241
"SNDI071903","DILE6084",0.573
"SNDI071903","DILE6083",0.526
"SNDI071903","DILE6082",0.431
"SNDI071903","DILE6081",0.431
"SNDI071903","DILE6080",0
"SNDI071903","DILE6079",0
"SNDI071903","DILE6078",0.621
"SNDI071903","DILE6076",0.763
"SNDI071903","DILE6074",0.336
"SNDI071903","DILE6073",0
"SNDI071903","DILE6072",0.621
"SNDI071903","DILE6071",0.621
"SNDI071903","AMWO031587",0.099
"SNDI071903","AMWO031586",0.194
"SNDI071903","AMWO031585",0.147
"SNDI071903","AMWO031584",0.052
"SNDI071903","AMWO031583",0
"SNDI071903","AMWO031582",0
"SNDI071903","AMJI031344",0.289
"SNDI071903","AMJI031343",0.384
"SNDI071903","AMJI031342",0.573
"SNDI071903","AMJI031341",0.573
"SNDI071903","AMJI031340",0.194
"SNDI071903","AMJI031339",0.478
"SNDI071903","AMJI031338",0.241
"SNDI071903","AMJI031337",0.478
"SNDI071903","AMJI031336",0.431
"SNDI071903","AMJI031335",0.478
"SNDI071903","AMJI031334",0.289
"SNDI071903","AMHA4857",0.194
"SNDI071903","AMHA4856",0.194
"SNDI071903","AMHA4855",0.289
"SNDI071903","AMHA4854",0.431
"SNDI071903","AMHA4853",0.526
"SNDI071903","AMHA485",0.241
"SNDI071903","AMHA1708",0.573
"SNDI071903","AMHA1707",0.241
"SNDI071903","AMHA1706",0.431
"SNDI071903","AMHA1705",0
"SNDI071903","AMHA1704",0.004
"SNDI071903","AMHA1703",0.147
"SNDI071903","AMHA1702",0.621
"SNDI071903","AMHA1701",0
"SNDI071903","AMAN031020",0.478
"SNDI071903","AMAN031019",0.431
"SNDI071903","AMAN031018",0.241
"SNDI071903","AMAN031017",0.194
"SNDI071903","AMAN031016",0.668
"SNDI071903","AMAN031015",0.668
"SNDI071903","AMAN031014",0.668
"SNDI071903","AMAN031013",0.668
"SNDI071903","AMAN031012",0.621
"SNDI071903","AMAN031011",0.668
"SNDI071903","AMAN031010",0.668
"SNDI071903","AMAN031009",0.668
"SNDI071903","AMAN031008",0.668
"SNDI071903","AMAN031007",0.668
"SNDI071903","AMAN031006",0
"SNDI071903","AMAN031005",0.668
"SNDI071903","AMAN031004",0.668
"SNDI071903","AMAN031003",0.384
"SNDI071903","AMAN031002",0.431
"SNDI071903","AMAN031001",0.384
"SNDI071903","AMAN031000",0.384
"SNDI071903","AMAN030999",0.384
"SNDI071903","AMAN030998",0.147
"SNDI071903","AMAN030997",0.384
"SNDI071903","AMAN030996",0.384
"SNDI071903","AMAN030995",0.336
"SNDI071903","AMAN030994",0.384
"SNDI071903","AMAN030993",0.289
"SNDI071903","AMAN030992",0.289
"SNDI071903","AMAN030991",0.289
"SNDI071903","AMAN030990",0.289
"SNDI071903","AMAN030989",0.289
"SNDI071903","AMAN030988",0.289
"SNDI071903","AMAN030987",0.289
"SNDI071903","AMAN030986",0.289
"SNDI071903","AMAN030985",0.336
"SNDI071903","AMAN030984",0.289
"SNDI071903","AMAN030983",0.241
"SNDI071903","AMAN030982",0
"SNDI071903","AMAN030981",0.004
"SNDI071903","AMAN030980",0.336
"SNDI071903","AMAN030979",0.147
"SNDI071903","AMAN030978",0.289
"SNDI071903","AMAN030977",0.431
"SNDI071903","AMAN030976",0.289
"SNDI071903","AMAN030975",0.289
"SNDI071903","AMAN030974",0.099
"SNDI071903","AMAN030973",0.289
"SNDI071903","AMAN030972",0.147
"SNDI071903","AMAN030971",0.289
"SNDI071903","AMAN030970",0.004
"SNDI071903","AMAN030969",0.668
"SNDI071903","AMAN030968",0.384
"SNDI071903","AMAN030967",0.478
"SNDI071903","AMAN030966",0.194
"SNDI071903","AMAN030965",0
"SNDI071903","AMAN030964",0.289
"SNDI071903","AMAN030963",0
"SNDI071903","AMAN030962",0
"SNDI071903","AMAN030961",0.052
"SNDI071903","AMAN030960",0
"SNDI071903","AMAN030959",0
"SNDI071903","AMAN030958",0.194
"SNDI071903","AMAN030957",0.194
"SNDI071903","AMAN030956",0.147
"SNDI071903","AMAN030955",0
"SNDI071903","AMAN030954",0
"SNDI071903","AMAN030953",0.241
"SNDI071903","AMAN030952",0.289
"SNDI071903","AMAN030951",0.289
"SNDI071903","AMAN030950",0.336
"SNDI071903","AMAN030949",0.289
"SNDI071903","AMAN030948",0.289
"SNDI071903","AMAN030947",0.431
"SNDI071903","AMAN030946",0.478
"SNDI071903","AMAN030945",0.478
"SNDI071903","AMAN030944",0.478
"SNDI071903","AMAN030943",0.241
"SNDI071903","AMAN030942",0
"SNDI071903","AMAN030941",0.052
"SNDI071903","AMAN030940",0.289
"SNDI071903","AMAN030939",0.336
"SNDI071903","AMAN030938",0.289
"SNDI071903","AMAN030937",0.384
"SNDI071903","AMAN030936",0.431
"SNDI071903","AMAN030935",0
"SNDI071903","AMAN030934",0.478
"SNDI071903","AMAN030933",0.763
"SNDI071903","AMAN030932",0.336
"SNDI071903","AMAN030931",0.052
"SNDI071903","AMAN030930",0
"SNDI071903","AMAN030929",0.526
"SNDI071903","AFWO3444",0.431
"SNDI071903","AFWO3443",0.573
"SNDI071903","AFWO3442",0.573
"SNDI071903","AFWO3441",0.573
"SNDI071903","AFWO3440",0.526
"SNDI071903","AFWO3439",0.573
"SNDI071903","AFWO3438",0.336
"SNDI071903","AFWO3437",0
"SNDI071903","AFWO3436",0.573
"SNDI071903","AFWO3435",0.431
"SNDI071903","AFWO3434",0.526
"SNDI071903","AFWO3433",0.478
"SNDI071903","AFWO3432",0.147
"SNDI071903","AFWO3431",0.573
"SNDI071903","AFWO3430",0.526
"SNDI071903","AFWO3429",0.478
"SNDI071903","AFWO3428",0.431
"SNDI071903","AFWO3427",0.478
"SNDI071903","AFWO3426",0.573
"SNDI071903","AFWO3425",0.099
"SNDI071903","AFWO3424",0.336
"SNDI071903","AFWO3423",0.573
"SNDI071903","AFWO3422",0.241
"SNDI071902","SNDI071901",0.194
"SNDI071902","SNDI071900",0.478
"SNDI071902","SNDI071899",0.526
"SNDI071902","SNDI071898",0.668
"SNDI071902","SNDI071897",0.526
"SNDI071902","SNDI071896",0.858
"SNDI071902","SNDI071895",0.478
"SNDI071902","SNDI071894",0.431
"SNDI071902","SNDI071893",0.573
"SNDI071902","SNDI071892",0.478
"SNDI071902","SNDI071891",0.478
"SNDI071902","SNDI071889",0.194
"SNDI071902","SNDI071888",0.336
"SNDI071902","SNDI071887",0.668
"SNDI071902","SNDI071886",0
"SNDI071902","SILR5521",0.858
"SNDI071902","SILR5520",0.858
"SNDI071902","SILR5519",0.573
"SNDI071902","SILR5518",0.81
"SNDI071902","SILR5517",0.384
"SNDI071902","SILR5516",0.668
"SNDI071902","SILR5515",0
"SNDI071902","SILR5514",0.858
"SNDI071902","SILR5513",0.478
"SNDI071902","SILR5512",0
"SNDI071902","SILR5511",0.384
"SNDI071902","SILR5510",0.81
"SNDI071902","SILR5509",0
"SNDI071902","SILR5508",0
"SNDI071902","SILR5507",0.526
"SNDI071902","SILR5506",0.289
"SNDI071902","SILR5505",0.81
"SNDI071902","SILR5504",0.621
"SNDI071902","SILR5503",0.621
"SNDI071902","SILR5502",0.81
"SNDI071902","SILR5501",0.668
"SNDI071902","SILR5500",0.668
"SNDI071902","SEBI1592",0.526
"SNDI071902","SEBI1591",0.241
"SNDI071902","SEBI1590",0.716
"SNDI071902","SEBI1589",0.716
"SNDI071902","SEBI1588",0.004
"SNDI071902","SEBI1587",0.716
"SNDI071902","SEBI1586",0.526
"SNDI071902","SEBI1585",0.289
"SNDI071902","SEBI1584",0.384
"SNDI071902","SEBI1583",0.668
"SNDI071902","SEBI1582",0.621
"SNDI071902","SEBI1581",0.668
"SNDI071902","SEBI1580",0.241
"SNDI071902","SEBI1579",0.526
"SNDI071902","SEBI1578",0.147
"SNDI071902","SEBI1577",0.716
"SNDI071902","SEBI1576",0
"SNDI071902","SEBI1575",0.763
"SNDI071902","SEBI1574",0.668
"SNDI071902","SEBI1573",0.099
"SNDI071902","SEBI1572",0.668
"SNDI071902","SEBI1571",0.241
"SNDI071902","SEBI1570",0
"SNDI071902","SEBI1569",0.431
"SNDI071902","SEBI1568",0.716
"SNDI071902","SEBI1567",0
"SNDI071902","SEBI1566",0.526
"SNDI071902","SEBI1565",0.668
"SNDI071902","SEBI1564",0.716
"SNDI071902","SEBI1563",0
"SNDI071902","SEBI1562",0
"SNDI071902","SEBI1561",0.384
"SNDI071902","SEBI1560",0.763
"SNDI071902","SEBI1559",0.478
"SNDI071902","SEBI1558",0.241
"SNDI071902","SEBI1557",0.716
"SNDI071902","SEBI1556",0.289
"SNDI071902","SEBI1555",0.573
"SNDI071902","SEBI1554",0.336
"SNDI071902","SEBI1553",0.668
"SNDI071902","SEBI1552",0.621
"SNDI071902","SEBI1551",0.573
"SNDI071902","SEBI1550",0.478
"SNDI071902","SEBI1549",0.81
"SNDI071902","SEBI1548",0.763
"SNDI071902","SEBI1547",0.289
"SNDI071902","SEBI1546",0.668
"SNDI071902","SEBI1545",0.716
"SNDI071902","SEBI1544",0.716
"SNDI071902","SEBI1543",0.621
"SNDI071902","SEBI1542",0.573
"SNDI071902","SEBI1541",0.668
"SNDI071902","SEBI1540",0.478
"SNDI071902","SEBI1539",0.336
"SNDI071902","SEBI1538",0.716
"SNDI071902","SEBI1537",0.716
"SNDI071902","SEBI1536",0.194
"SNDI071902","SEBI1535",0.716
"SNDI071902","SEBI1534",0.384
"SNDI071902","SEBI1533",0.716
"SNDI071902","SEBI1532",0.668
"SNDI071902","SEBI1531",0.621
"SNDI071902","SEBI1530",0.384
"SNDI071902","SEBI1529",0.668
"SNDI071902","SEBI1528",0
"SNDI071902","SEBI1527",0.526
"SNDI071902","SEBI1526",0.478
"SNDI071902","SEBI1525",0.573
"SNDI071902","SEBI1524",0.716
"SNDI071902","SEBI1523",0.336
"SNDI071902","SEBI1522",0
"SNDI071902","SEBI1521",0.668
"SNDI071902","SEBI1520",0.716
"SNDI071902","SEBI1519",0
"SNDI071902","SEBI1518",0.668
"SNDI071902","SEBI1517",0
"SNDI071902","SEBI1516",0.621
"SNDI071902","SEBI1515",0.668
"SNDI071902","SEBI1514",0.431
"SNDI071902","SEBI1513",0.526
"SNDI071902","SEBI1512",0.763
"SNDI071902","SEBI1511",0.336
"SNDI071902","SEBI1510",0.526
"SNDI071902","SEBI1509",0.668
"SNDI071902","SEBI1508",0.478
"SNDI071902","SEBI1507",0.478
"SNDI071902","SEBI1506",0.241
"SNDI071902","SEBI1505",0
"SNDI071902","SEBI1504",0.526
"SNDI071902","SEBI1503",0.526
"SNDI071902","SEBI1502",0.621
"SNDI071902","SEBI1501",0.526
"SNDI071902","GAAB2312",0.099
"SNDI071902","GAAB2311",0.052
"SNDI071902","GAAB2310",0
"SNDI071902","GAAB2309",0.289
"SNDI071902","GAAB2308",0.004
"SNDI071902","GAAB2307",0.099
"SNDI071902","GAAB2306",0.147
"SNDI071902","GAAB2305",0.194
"SNDI071902","GAAB2304",0.004
"SNDI071902","GAAB2303",0
"SNDI071902","GAAB2302",0
"SNDI071902","GAAB2301",0.241
"SNDI071902","DILE6100",0
"SNDI071902","DILE6099",0.241
"SNDI071902","DILE6098",0.289
"SNDI071902","DILE6097",0.289
"SNDI071902","DILE6096",0
"SNDI071902","DILE6095",0.716
"SNDI071902","DILE6094",0.573
"SNDI071902","DILE6093",0.241
"SNDI071902","DILE6092",0.289
"SNDI071902","DILE6091",0.621
"SNDI071902","DILE6090",0
"SNDI071902","DILE6089",0
"SNDI071902","DILE6088",0
"SNDI071902","DILE6087",0.668
"SNDI071902","DILE6086",0.526
"SNDI071902","DILE6085",0.099
"SNDI071902","DILE6084",0.81
"SNDI071902","DILE6083",0.763
"SNDI071902","DILE6082",0.668
"SNDI071902","DILE6081",0.668
"SNDI071902","DILE6080",0
"SNDI071902","DILE6079",0
"SNDI071902","DILE6078",0.573
"SNDI071902","DILE6076",0.81
"SNDI071902","DILE6074",0.194
"SNDI071902","DILE6073",0
"SNDI071902","DILE6072",0.573
"SNDI071902","DILE6071",0.573
"SNDI071902","AMWO031587",0.241
"SNDI071902","AMWO031586",0.336
"SNDI071902","AMWO031585",0.289
"SNDI071902","AMWO031584",0
"SNDI071902","AMWO031583",0
"SNDI071902","AMWO031582",0
"SNDI071902","AMJI031344",0.241
"SNDI071902","AMJI031343",0.147
"SNDI071902","AMJI031342",0.431
"SNDI071902","AMJI031341",0.336
"SNDI071902","AMJI031340",0.241
"SNDI071902","AMJI031339",0.336
"SNDI071902","AMJI031338",0.289
"SNDI071902","AMJI031337",0.621
"SNDI071902","AMJI031336",0.004
"SNDI071902","AMJI031335",0.526
"SNDI071902","AMJI031334",0.147
"SNDI071902","AMHA4857",0.241
"SNDI071902","AMHA4856",0
"SNDI071902","AMHA4855",0
"SNDI071902","AMHA4854",0.478
"SNDI071902","AMHA4853",0.194
"SNDI071902","AMHA485",0.289
"SNDI071902","AMHA1708",0.241
"SNDI071902","AMHA1707",0.194
"SNDI071902","AMHA1706",0.099
"SNDI071902","AMHA1705",0
"SNDI071902","AMHA1704",0.147
"SNDI071902","AMHA1703",0.099
"SNDI071902","AMHA1702",0.384
"SNDI071902","AMHA1701",0
"SNDI071902","AMAN031020",0.241
"SNDI071902","AMAN031019",0.194
"SNDI071902","AMAN031018",0
"SNDI071902","AMAN031017",0
"SNDI071902","AMAN031016",0.431
"SNDI071902","AMAN031015",0.431
"SNDI071902","AMAN031014",0.431
"SNDI071902","AMAN031013",0.431
"SNDI071902","AMAN031012",0.384
"SNDI071902","AMAN031011",0.431
"SNDI071902","AMAN031010",0.431
"SNDI071902","AMAN031009",0.431
"SNDI071902","AMAN031008",0.431
"SNDI071902","AMAN031007",0.431
"SNDI071902","AMAN031006",0
"SNDI071902","AMAN031005",0.431
"SNDI071902","AMAN031004",0.431
"SNDI071902","AMAN031003",0.241
"SNDI071902","AMAN031002",0.289
"SNDI071902","AMAN031001",0.241
"SNDI071902","AMAN031000",0.336
"SNDI071902","AMAN030999",0.336
"SNDI071902","AMAN030998",0
"SNDI071902","AMAN030997",0.336
"SNDI071902","AMAN030996",0.336
"SNDI071902","AMAN030995",0.289
"SNDI071902","AMAN030994",0.336
"SNDI071902","AMAN030993",0.336
"SNDI071902","AMAN030992",0.336
"SNDI071902","AMAN030991",0.336
"SNDI071902","AMAN030990",0.336
"SNDI071902","AMAN030989",0.336
"SNDI071902","AMAN030988",0.336
"SNDI071902","AMAN030987",0.336
"SNDI071902","AMAN030986",0.336
"SNDI071902","AMAN030985",0.289
"SNDI071902","AMAN030984",0.336
"SNDI071902","AMAN030983",0.194
"SNDI071902","AMAN030982",0
"SNDI071902","AMAN030981",0
"SNDI071902","AMAN030980",0.194
"SNDI071902","AMAN030979",0.004
"SNDI071902","AMAN030978",0.147
"SNDI071902","AMAN030977",0.384
"SNDI071902","AMAN030976",0.052
"SNDI071902","AMAN030975",0.147
"SNDI071902","AMAN030974",0
"SNDI071902","AMAN030973",0.147
"SNDI071902","AMAN030972",0
"SNDI071902","AMAN030971",0.147
"SNDI071902","AMAN030970",0
"SNDI071902","AMAN030969",0.336
"SNDI071902","AMAN030968",0.052
"SNDI071902","AMAN030967",0.147
"SNDI071902","AMAN030966",0
"SNDI071902","AMAN030965",0
"SNDI071902","AMAN030964",0
"SNDI071902","AMAN030963",0
"SNDI071902","AMAN030962",0
"SNDI071902","AMAN030961",0.099
"SNDI071902","AMAN030960",0
"SNDI071902","AMAN030959",0
"SNDI071902","AMAN030958",0.431
"SNDI071902","AMAN030957",0.431
"SNDI071902","AMAN030956",0.384
"SNDI071902","AMAN030955",0
"SNDI071902","AMAN030954",0
"SNDI071902","AMAN030953",0.004
"SNDI071902","AMAN030952",0.336
"SNDI071902","AMAN030951",0.336
"SNDI071902","AMAN030950",0.384
"SNDI071902","AMAN030949",0.336
"SNDI071902","AMAN030948",0.336
"SNDI071902","AMAN030947",0.668
"SNDI071902","AMAN030946",0.716
"SNDI071902","AMAN030945",0.147
"SNDI071902","AMAN030944",0.716
"SNDI071902","AMAN030943",0.478
"SNDI071902","AMAN030942",0
"SNDI071902","AMAN030941",0
"SNDI071902","AMAN030940",0
"SNDI071902","AMAN030939",0.004
"SNDI071902","AMAN030938",0
"SNDI071902","AMAN030937",0.431
"SNDI071902","AMAN030936",0.668
"SNDI071902","AMAN030935",0
"SNDI071902","AMAN030934",0.052
"SNDI071902","AMAN030933",0.336
"SNDI071902","AMAN030932",0.384
"SNDI071902","AMAN030931",0
"SNDI071902","AMAN030930",0
"SNDI071902","AMAN030929",0.194
"SNDI071902","AFWO3444",0.289
"SNDI071902","AFWO3443",0.431
"SNDI071902","AFWO3442",0.431
"SNDI071902","AFWO3441",0.431
"SNDI071902","AFWO3440",0.384
"SNDI071902","AFWO3439",0.431
"SNDI071902","AFWO3438",0.384
"SNDI071902","AFWO3437",0
"SNDI071902","AFWO3436",0.431
"SNDI071902","AFWO3435",0.478
"SNDI071902","AFWO3434",0.384
"SNDI071902","AFWO3433",0.526
"SNDI071902","AFWO3432",0.384
"SNDI071902","AFWO3431",0.431
"SNDI071902","AFWO3430",0.573
"SNDI071902","AFWO3429",0.526
"SNDI071902","AFWO3428",0.478
"SNDI071902","AFWO3427",0.526
"SNDI071902","AFWO3426",0.431
"SNDI071902","AFWO3425",0.336
"SNDI071902","AFWO3424",0.384
"SNDI071902","AFWO3423",0.431
"SNDI071902","AFWO3422",0.289
"SNDI071901","SNDI071900",0.431
"SNDI071901","SNDI071899",0.194
"SNDI071901","SNDI071898",0.241
"SNDI071901","SNDI071897",0.289
"SNDI071901","SNDI071896",0.241
"SNDI071901","SNDI071895",0.241
"SNDI071901","SNDI071894",0.194
"SNDI071901","SNDI071893",0.431
"SNDI071901","SNDI071892",0.241
"SNDI071901","SNDI071891",0.241
"SNDI071901","SNDI071889",0.052
"SNDI071901","SNDI071888",0.194
"SNDI071901","SNDI071887",0.336
"SNDI071901","SNDI071886",0
"SNDI071901","SILR5521",0.147
"SNDI071901","SILR5520",0.147
"SNDI071901","SILR5519",0.241
"SNDI071901","SILR5518",0.194
"SNDI071901","SILR5517",0
"SNDI071901","SILR5516",0.147
"SNDI071901","SILR5515",0
"SNDI071901","SILR5514",0.147
"SNDI071901","SILR5513",0.241
"SNDI071901","SILR5512",0
"SNDI071901","SILR5511",0
"SNDI071901","SILR5510",0.194
"SNDI071901","SILR5509",0
"SNDI071901","SILR5508",0
"SNDI071901","SILR5507",0.194
"SNDI071901","SILR5506",0
"SNDI071901","SILR5505",0.194
"SNDI071901","SILR5504",0.099
"SNDI071901","SILR5503",0.194
"SNDI071901","SILR5502",0.099
"SNDI071901","SILR5501",0.241
"SNDI071901","SILR5500",0.241
"SNDI071901","SEBI1592",0.099
"SNDI071901","SEBI1591",0.573
"SNDI071901","SEBI1590",0.384
"SNDI071901","SEBI1589",0.194
"SNDI071901","SEBI1588",0.431
"SNDI071901","SEBI1587",0.478
"SNDI071901","SEBI1586",0
"SNDI071901","SEBI1585",0.147
"SNDI071901","SEBI1584",0.621
"SNDI071901","SEBI1583",0.431
"SNDI071901","SEBI1582",0.194
"SNDI071901","SEBI1581",0.336
"SNDI071901","SEBI1580",0.194
"SNDI071901","SEBI1579",0.289
"SNDI071901","SEBI1578",0.004
"SNDI071901","SEBI1577",0.289
"SNDI071901","SEBI1576",0
"SNDI071901","SEBI1575",0.241
"SNDI071901","SEBI1574",0.241
"SNDI071901","SEBI1573",0.526
"SNDI071901","SEBI1572",0.336
"SNDI071901","SEBI1571",0.289
"SNDI071901","SEBI1570",0.004
"SNDI071901","SEBI1569",0.194
"SNDI071901","SEBI1568",0.289
"SNDI071901","SEBI1567",0
"SNDI071901","SEBI1566",0.478
"SNDI071901","SEBI1565",0.052
"SNDI071901","SEBI1564",0.289
"SNDI071901","SEBI1563",0
"SNDI071901","SEBI1562",0
"SNDI071901","SEBI1561",0.147
"SNDI071901","SEBI1560",0.241
"SNDI071901","SEBI1559",0.147
"SNDI071901","SEBI1558",0.194
"SNDI071901","SEBI1557",0.099
"SNDI071901","SEBI1556",0.052
"SNDI071901","SEBI1555",0.052
"SNDI071901","SEBI1554",0.194
"SNDI071901","SEBI1553",0.147
"SNDI071901","SEBI1552",0.289
"SNDI071901","SEBI1551",0.052
"SNDI071901","SEBI1550",0.147
"SNDI071901","SEBI1549",0.289
"SNDI071901","SEBI1548",0.241
"SNDI071901","SEBI1547",0
"SNDI071901","SEBI1546",0.052
"SNDI071901","SEBI1545",0.289
"SNDI071901","SEBI1544",0.289
"SNDI071901","SEBI1543",0.194
"SNDI071901","SEBI1542",0.241
"SNDI071901","SEBI1541",0.526
"SNDI071901","SEBI1540",0.241
"SNDI071901","SEBI1539",0.194
"SNDI071901","SEBI1538",0.099
"SNDI071901","SEBI1537",0.289
"SNDI071901","SEBI1536",0.431
"SNDI071901","SEBI1535",0.194
"SNDI071901","SEBI1534",0.526
"SNDI071901","SEBI1533",0.289
"SNDI071901","SEBI1532",0.241
"SNDI071901","SEBI1531",0.194
"SNDI071901","SEBI1530",0.336
"SNDI071901","SEBI1529",0.241
"SNDI071901","SEBI1528",0.289
"SNDI071901","SEBI1527",0.099
"SNDI071901","SEBI1526",0.621
"SNDI071901","SEBI1525",0.241
"SNDI071901","SEBI1524",0.289
"SNDI071901","SEBI1523",0.573
"SNDI071901","SEBI1522",0.004
"SNDI071901","SEBI1521",0.431
"SNDI071901","SEBI1520",0.289
"SNDI071901","SEBI1519",0
"SNDI071901","SEBI1518",0.147
"SNDI071901","SEBI1517",0
"SNDI071901","SEBI1516",0.384
"SNDI071901","SEBI1515",0.147
"SNDI071901","SEBI1514",0.099
"SNDI071901","SEBI1513",0.099
"SNDI071901","SEBI1512",0.147
"SNDI071901","SEBI1511",0.478
"SNDI071901","SEBI1510",0.004
"SNDI071901","SEBI1509",0.052
"SNDI071901","SEBI1508",0.052
"SNDI071901","SEBI1507",0.336
"SNDI071901","SEBI1506",0.573
"SNDI071901","SEBI1505",0
"SNDI071901","SEBI1504",0.099
"SNDI071901","SEBI1503",0.099
"SNDI071901","SEBI1502",0.289
"SNDI071901","SEBI1501",0.004
"SNDI071901","GAAB2312",0.241
"SNDI071901","GAAB2311",0
"SNDI071901","GAAB2310",0.194
"SNDI071901","GAAB2309",0.147
"SNDI071901","GAAB2308",0.147
"SNDI071901","GAAB2307",0.336
"SNDI071901","GAAB2306",0.004
"SNDI071901","GAAB2305",0.336
"SNDI071901","GAAB2304",0
"SNDI071901","GAAB2303",0
"SNDI071901","GAAB2302",0.194
"SNDI071901","GAAB2301",0.194
"SNDI071901","DILE6100",0.099
"SNDI071901","DILE6099",0.099
"SNDI071901","DILE6098",0.052
"SNDI071901","DILE6097",0.241
"SNDI071901","DILE6096",0
"SNDI071901","DILE6095",0.384
"SNDI071901","DILE6094",0.147
"SNDI071901","DILE6093",0.194
"SNDI071901","DILE6092",0.241
"SNDI071901","DILE6091",0.194
"SNDI071901","DILE6090",0.336
"SNDI071901","DILE6089",0
"SNDI071901","DILE6088",0
"SNDI071901","DILE6087",0.336
"SNDI071901","DILE6086",0.099
"SNDI071901","DILE6085",0.336
"SNDI071901","DILE6084",0.194
"SNDI071901","DILE6083",0.147
"SNDI071901","DILE6082",0.052
"SNDI071901","DILE6081",0.052
"SNDI071901","DILE6080",0
"SNDI071901","DILE6079",0
"SNDI071901","DILE6078",0.241
"SNDI071901","DILE6076",0.384
"SNDI071901","DILE6074",0.052
"SNDI071901","DILE6073",0
"SNDI071901","DILE6072",0.147
"SNDI071901","DILE6071",0.147
"SNDI071901","AMWO031587",0
"SNDI071901","AMWO031586",0.004
"SNDI071901","AMWO031585",0
"SNDI071901","AMWO031584",0.241
"SNDI071901","AMWO031583",0.052
"SNDI071901","AMWO031582",0
"SNDI071901","AMJI031344",0.099
"SNDI071901","AMJI031343",0.289
"SNDI071901","AMJI031342",0.289
"SNDI071901","AMJI031341",0.194
"SNDI071901","AMJI031340",0.289
"SNDI071901","AMJI031339",0.384
"SNDI071901","AMJI031338",0
"SNDI071901","AMJI031337",0.384
"SNDI071901","AMJI031336",0.336
"SNDI071901","AMJI031335",0.289
"SNDI071901","AMJI031334",0.099
"SNDI071901","AMHA4857",0.194
"SNDI071901","AMHA4856",0.099
"SNDI071901","AMHA4855",0
"SNDI071901","AMHA4854",0.147
"SNDI071901","AMHA4853",0.241
"SNDI071901","AMHA485",0.241
"SNDI071901","AMHA1708",0.099
"SNDI071901","AMHA1707",0.052
"SNDI071901","AMHA1706",0.147
"SNDI071901","AMHA1705",0
"SNDI071901","AMHA1704",0
"SNDI071901","AMHA1703",0
"SNDI071901","AMHA1702",0.241
